0.289774641,0.453007196,0.270989734,0.540069521,0.344157608,-0.7372382,-0.721238227,-0.196860979,-0.247376035
-1.703861499,-0.303775614,-1.109996743,-1.51071491,-1.53216885,0.005434576,1.763952853,-0.39544171,-0.418369801
-1.389076845,0.537094174,-0.793776326,-1.030994992,-0.634386559,1.639314685,-0.509732603,-0.373512549,-0.28434766
0.657023404,0.200746259,0.462504985,1.050728426,0.938158114,0.20348065,-0.985620256,0.12354842,0.002182435
-0.182402339,0.705268132,0.784074404,0.853169416,0.708356673,-0.390657571,-0.985620256,-0.397878283,-0.275104754
-1.913717935,0.453007196,-0.964629746,-0.746780319,-1.152711339,0.500549761,0.177660675,-0.378385696,-0.404505442
0.552095186,0.705268132,1.368793748,0.938367567,0.807459508,-0.044076942,-0.192474167,-0.435645171,-0.242754582
-1.65139739,0.032572301,-0.83468046,-0.989919678,-0.809010994,1.045176464,-0.456856197,-0.196860979,-0.233511676
-1.441540954,0.200746259,-0.881458007,-1.205366325,-1.151632459,-0.984795793,-0.298226979,-0.179804966,0.062261326
-0.12993823,0.284833238,-0.175179969,-0.274149205,-0.602944913,-0.539192127,-0.93274385,-0.490468072,-0.473827239
1.076736276,0.705268132,-0.08277858,0.559878423,0.367199402,0.153969132,-0.879867444,-0.418589157,-0.432234161
-1.756325608,0.032572301,-1.03888648,-1.353502458,-1.068712824,-0.786749719,-0.192474167,-0.345491956,-0.168811332
0.079918206,0.705268132,1.905267192,1.08133616,0.973761155,0.302503687,-0.879867444,-0.405188003,-0.339805098
-0.12993823,0.705268132,1.527585692,1.203369594,1.115710938,-0.7372382,-1.091373068,-0.374730836,-0.242754582
-1.179220409,0.705268132,-0.596597426,-1.005952301,-1.454181238,0.599572798,-0.033844949,-0.330872515,-0.03478919
-0.444722884,0.705268132,0.351644295,-0.044127446,-0.335382671,-1.232353385,-0.985620256,-0.474630345,-0.353669457
-0.12993823,0.705268132,0.488830466,0.311107771,0.077828372,-0.143099979,-0.879867444,-0.356456536,-0.201161504
-0.025010012,0.705268132,-0.667707689,-0.896903967,-1.327335775,-2.173072235,-1.144249474,-0.513615519,-0.45996288
1.024272167,0.705268132,1.81097792,1.397351077,1.341350985,0.104457613,-0.879867444,-0.327217655,-0.395262536
0.657023404,0.705268132,1.307437548,0.847008119,0.701189827,0.104457613,-1.038496662,-0.407624577,-0.279726207
0.237310532,0.705268132,0.211311652,0.641432797,0.46206378,0.401526724,-0.403979791,-0.335745662,-0.349048004
-0.549651102,0.705268132,0.264172378,0.047894508,-0.228342362,0.698595835,-0.033844949,-0.38813199,-0.432234161
0.709487513,0.621181153,-0.717841473,0.67455805,0.500595209,0.550061279,0.547795516,-0.525798386,-0.492313052
0.184846423,-0.219688635,-0.65721945,1.142949132,1.045429612,0.797618872,0.124784269,-0.533108106,-0.469205786
-0.759507538,0.705268132,1.147387015,0.7726088,0.614648238,0.153969132,-0.456856197,-0.317471362,-0.492313052
-1.389076845,0.705268132,0.599166744,0.92697248,0.794204696,-0.291634534,-0.668361821,-0.523361812,-0.413748348
0.447166968,0.705268132,-0.611910256,0.935585046,0.804222868,-2.173072235,-0.245350573,-0.456356044,-0.35829091
1.234128602,-1.060558424,1.405083056,1.619422775,1.599665684,-1.975026161,0.019031457,0.692488305,0.034532607
2.073554346,-2.490037064,3.508499461,2.064228676,2.11706571,-2.569164383,0.389166299,-0.273613041,0.224012186
0.079918206,0.705268132,0.186139878,0.289642606,0.052860006,0.005434576,-0.509732603,-0.386913703,-0.436855614
0.079918206,0.705268132,0.237217603,0.166019161,-0.090939287,-0.588703645,0.177660675,-0.317471362,-0.399883989
-2.018646153,-0.219688635,-1.240994853,-0.333112156,-0.671530856,1.688826204,-0.721238227,-0.523361812,-0.483070145
-0.025010012,0.705268132,0.083250249,0.052863296,-0.222562647,-1.281864903,-0.139597761,-0.243155874,-0.13646116
-0.969363973,0.200746259,-0.967356688,-1.184894919,-0.907728515,0.401526724,0.75930114,-0.159094092,-0.35829091
-0.759507538,0.705268132,0.940873582,0.913722379,0.778792125,0.84713039,-0.93274385,-0.439300031,-0.487691598
0.027454097,0.705268132,1.690572932,0.921142435,0.787423165,0.302503687,0.812177546,-0.506305799,-0.432234161
0.079918206,0.705268132,-0.801957153,-0.853841137,-1.277244917,-0.687726682,2.081211289,-0.535544679,-0.492313052
0.919343949,-1.733254255,-0.807935449,-1.251277927,-0.620900559,0.104457613,0.071907863,0.764367219,0.977309048
0.184846423,0.705268132,0.648461469,0.241412238,-0.003241755,1.243222538,-0.774114632,-0.38447713,-0.344426551
0.552095186,0.705268132,1.29527119,1.271475114,1.194931556,-0.143099979,-1.19712588,-0.163967239,-0.339805098
-0.444722884,0.537094174,-0.15640602,0.054055805,-0.221175516,-0.341146053,1.235188794,-0.505087512,-0.455341426
0.552095186,0.453007196,-0.34613827,-0.638725743,0.21369019,0.550061279,-0.086721355,0.110147267,-0.386019629
0.184846423,-0.051514678,-0.563664355,-0.792426918,-0.02713124,0.500549761,-0.033844949,-0.305288495,-0.413748348
-2.176038479,-0.892384466,-0.727490654,-0.899818989,-0.784273817,-0.192611497,-0.139597761,0.183244468,-0.492313052
0.394702859,-0.051514678,-0.412633708,-0.766191717,0.065421252,0.84713039,0.336289893,2.022857371,0.473570655
0.132382314,0.11665928,-0.515942866,-0.840127283,-0.082616498,0.599572798,-0.033844949,-0.227318147,-0.376776723
-0.392258775,0.032572301,-0.834156048,-1.048087623,-1.036192298,0.20348065,0.389166299,0.144259294,-0.039410643
-0.864435756,0.200746259,-1.013504941,-1.298117035,-1.388986061,-0.093588461,1.235188794,-0.003153396,0.034532607
-1.231684518,-0.051514678,-0.949736446,-1.135008287,-0.813943017,0.698595835,0.812177546,-0.122545491,-0.28434766
0.027454097,0.705268132,-0.217342691,0.346088038,0.11851756,-1.727468569,-0.509732603,-0.523361812,-0.483070145
0.709487513,0.621181153,-0.019114967,0.103346182,-0.16384075,0.20348065,0.019031457,-0.39178685,-0.344426551
0.237310532,0.537094174,-0.375819988,-0.2866043,-0.61743273,0.302503687,-0.456856197,-0.222445,0.002182435
0.814415731,0.621181153,0.499423587,0.854096923,0.709435553,0.599572798,-0.93274385,-0.313816502,-0.367533817
1.129200385,-1.31281936,-0.732629891,-0.488270842,0.54621642,0.748107353,-0.139597761,1.385693432,1.527261972
-1.441540954,0.11665928,-1.137371048,-1.1758186,-0.798684571,0.550061279,-0.351103385,-0.22975472,-0.330562192
0.34223875,0.705268132,1.008312961,0.789370178,0.634145141,-1.034307311,-0.192474167,-0.25168388,-0.330562192
-1.494005063,-0.135601656,-1.060072724,-1.13924832,-0.475791198,0.550061279,0.600671922,0.923962776,1.924706943
1.024272167,0.705268132,1.207904156,0.929489999,0.797133085,-0.687726682,-0.668361821,-0.295542201,-0.04865355
0.814415731,0.705268132,0.608396394,0.198481909,-0.053178486,0.153969132,0.442042705,-0.351583389,-0.265861848
-0.12993823,0.705268132,-0.011143905,-0.1166055,-0.419689437,1.094687982,-0.245350573,-0.22975472,-0.376776723
0.604559295,0.705268132,1.447875073,0.942011345,0.811697965,-0.638215163,-0.774114632,-0.422244017,-0.399883989
-0.916899865,0.621181153,-0.849678642,-0.950036873,-0.214702236,1.144199501,0.124784269,0.011466045,-0.224268769
-0.025010012,0.705268132,-0.268839946,-0.293626854,-0.625601393,-1.281864903,-0.139597761,-0.461229191,-0.450719973
-0.811971647,0.705268132,0.409329611,0.431153689,0.21746627,-0.44016909,-0.774114632,-0.474630345,-0.469205786
-0.707043429,0.705268132,0.118071204,0.054188306,-0.22102139,-0.489680608,-0.403979791,-0.397878283,-0.441477067
0.604559295,0.705268132,0.542320486,0.844424349,0.698184376,-0.242123016,-0.562609009,0.352586318,-0.178054238
1.916162019,-3.583167789,2.171248942,1.903769949,1.930419469,-2.02453768,-0.139597761,-0.284577621,-0.13646116
-2.176038479,0.284833238,-0.340579503,-0.17411094,-0.486579998,-0.786749719,0.019031457,-0.497777792,-0.492313052
-0.602115211,0.11665928,-1.20449578,-1.459370768,-1.981599436,1.391757093,2.239840507,-0.545290973,-0.487691598
-0.759507538,-0.556036551,-0.724973476,-1.08174288,-1.542341147,1.045176464,3.50887425,-0.547727546,-0.487691598
-2.333430806,-1.649167276,-0.97008363,-1.462683293,-1.985452579,-0.588703645,1.975458477,-0.545290973,-0.483070145
0.079918206,0.705268132,0.445409155,0.298917677,0.063648806,0.599572798,0.071907863,-0.274831328,-0.409126895
0.604559295,0.621181153,0.394960723,0.451691346,0.241355756,-0.291634534,-0.403979791,-0.21513528,-0.104110988
0.34223875,-0.135601656,-0.561881354,-0.920091644,-0.138718258,-0.192611497,-0.456856197,0.78629638,2.215858491
0.814415731,0.453007196,-0.615266492,-1.034108766,-1.486932953,-0.588703645,0.442042705,-0.473412058,-0.422991254
-0.811971647,0.705268132,-1.221906257,-1.532246325,-2.066368579,1.688826204,1.235188794,-0.542854399,-0.492313052
-0.12993823,0.705268132,-0.322225084,-0.585526586,-0.965140344,0.054946095,2.345593319,-0.525798386,-0.473827239
0.971808058,-1.901428212,2.420764157,2.040245993,2.089168956,-0.489680608,-0.879867444,-0.235846153,-0.215025863
0.237310532,0.368920217,1.158609431,2.060518648,2.11275019,1.045176464,1.182312388,-0.479503491,-0.219647316
1.968626128,-3.499080811,3.016496152,2.032825936,2.080537916,-2.420629828,0.917930358,-0.224881573,0.182419107
-1.074292191,0.621181153,0.662410827,0.530794451,0.333368808,-0.192611497,-0.93274385,0.062634086,-0.441477067
-0.12993823,0.621181153,0.378494187,0.427841163,0.213613127,-1.232353385,-0.668361821,-0.451482898,-0.483070145
1.916162019,-3.414993832,2.855187031,1.902842442,1.929340589,-2.123560717,0.336289893,-0.347928529,0.168554748
0.079918206,0.621181153,1.20412839,0.697016972,0.526719517,-0.291634534,-0.879867444,-0.367421116,-0.349048004
-1.336612736,0.368920217,-1.069617022,0.363843174,0.139170406,-1.331376422,-0.456856197,-0.496559505,-0.469205786
1.129200385,0.537094174,0.559521199,1.414178706,1.360924951,-1.281864903,-0.456856197,0.832591274,-0.071760816
-0.759507538,-0.135601656,-0.445881427,-1.344094886,-1.847510064,1.441268611,2.980110191,-0.506305799,-0.483070145
0.499631077,-0.556036551,-0.485002559,1.052980944,0.940778251,-0.885772756,1.2880652,-0.506305799,-0.473827239
-0.916899865,0.705268132,0.308222984,1.090081227,0.983933452,-0.044076942,-1.038496662,-0.439300031,-0.413748348
-2.543287242,-3.414993832,-1.052626074,-1.333494805,-1.835180006,1.045176464,2.980110191,-0.545290973,-0.492313052
-0.339794666,0.705268132,-0.044706271,-0.199551134,-0.516172135,-1.133330348,-0.562609009,-0.232191293,-0.279726207
0.499631077,0.705268132,1.320023435,1.322753006,1.254578208,0.797618872,-1.144249474,-0.21513528,-0.335183645
-0.65457932,0.621181153,-0.718365885,-0.322909578,-0.659663176,1.540291648,-0.509732603,-0.439300031,-0.478448692
0.761951622,0.11665928,-0.26506418,0.731533486,0.566869266,0.748107353,-0.351103385,0.061415799,0.048396966
1.601377365,0.705268132,1.502833447,1.303672861,1.232384105,0.20348065,-1.038496662,-0.400314857,-0.312076379
-0.444722884,0.200746259,-1.150900877,-1.167338535,-1.641906359,-0.093588461,-0.139597761,-0.316253075,-0.330562192
0.394702859,0.705268132,0.13453774,0.291630122,0.055171891,1.589803167,-0.509732603,-0.386913703,-0.312076379
-0.969363973,0.621181153,-0.588206835,-0.308599468,-0.643017599,1.49078013,-1.355755098,-0.503869225,-0.427612708
0.604559295,-0.64012353,2.070142315,2.02673089,2.073448133,-0.291634534,-0.245350573,-0.452701184,-0.261240394
1.86369791,-0.976471445,1.106482882,1.690840821,1.682739445,-0.984795793,-0.351103385,-0.144474652,-0.1225968
